31471.0,130017.06426079373
31472.0,121891.91381425275
31473.0,74056.92841187633
31474.0,56417.121537031046
31475.0,109867.15914408793
31476.0,72366.19048743995
31477.0,94287.2215812446
31478.0,95754.56836233012
31479.0,74841.44375161358
31480.0,132143.45331785223
31481.0,109689.22196875652
31482.0,54476.811035342245
31483.0,126211.27296532303
31484.0,54372.523505438585
31485.0,107570.30417684218
31486.0,58195.70756965561
31487.0,127567.28235405745
,
31489.0,101335.58970934365
31490.0,37218.01394587201
31491.0,131175.35809596782
31492.0,132533.0194234884
31493.0,99666.77919849091
31494.0,124178.26556312118
31495.0,125409.4399689545
,
,
31498.0,80248.02643428929
31499.0,62799.641941920316
31500.0,130539.12977698297
31501.0,138405.10336223533
31502.0,80697.68880348201
31503.0,60994.75276215658
31504.0,116128.48761233268
31505.0,127646.03595136176
,
,
31508.0,62914.02472043431
,
,
31511.0,123443.86622789665
31512.0,79116.31900803794
31513.0,62557.42105034883
31514.0,54833.79542919072
31515.0,79602.69432979729
31516.0,107194.24269519141
31517.0,141279.81126458786
,
,
31520.0,104570.77200328637
31521.0,97367.63093808857
31522.0,148706.46481313766
31523.0,130991.83441425196
31524.0,68229.39597026388
31525.0,122874.07437265008
31526.0,84363.81227338358
31527.0,64119.96963085582
31528.0,65984.92650208104
31529.0,136357.0949054849
31530.0,76110.88833845891
31531.0,48548.74855759981
31532.0,107123.66821635969
31533.0,96694.56428398057
31534.0,89553.62144861746
31535.0,88832.52798046416
31536.0,94075.31950777405
31537.0,114906.10733778638
,
31539.0,162588.40107033905
,
31541.0,139171.18579796265
31542.0,118756.46398253567
31543.0,79869.45462950884
31544.0,77911.30998342036
31545.0,64357.82200336214
31546.0,67082.84673900071
31547.0,106152.29430448209
31548.0,85767.92640873874
31549.0,64326.59944320463
31550.0,47899.63761956518
31551.0,65436.093246054406
31552.0,73950.4718051299
31553.0,135546.9940227485
31554.0,128970.34521396978
31555.0,92663.37716703668
31556.0,69977.87187145089
31557.0,64242.20681861872
31558.0,65769.047865443
31559.0,59734.8119089982
31560.0,109637.67997718079
,
31562.0,62368.380420755726
31563.0,149005.20265019962
31564.0,62484.43078205577
31565.0,98423.60621790064
31566.0,128990.5823279733
31567.0,113159.71405381314
31568.0,87318.67787320811
31569.0,60210.79794018974
31570.0,80468.80168005265
31571.0,105725.11154160644
31572.0,98480.5047546417
31573.0,102274.96392921316
31574.0,130203.56366442374
31575.0,68688.80525343223
31576.0,149901.6000016213
31577.0,132551.49458693768
31578.0,117477.27512635748
31579.0,124062.12868884082
,
31581.0,160743.9741542863
31582.0,78816.30693545323
,
31584.0,89625.79493463322
,
31586.0,73850.1065865391
31587.0,84316.74837931793
31588.0,78002.86073790383
31589.0,107322.62625906439
31590.0,140365.7311309253
31591.0,83524.94754012658
31592.0,82873.68412276589
31593.0,104077.81699121211
31594.0,108322.94756617173
,
31596.0,111981.42505483555
31597.0,105445.94787906343
31598.0,97050.27846082735
31599.0,58830.39116362641
31600.0,110114.19186335334
31601.0,147646.30101434406
31602.0,94091.75770111402
,
31604.0,116538.59508795322
31605.0,163142.1730074868
31606.0,89965.79867389904
31607.0,107196.19307483027
31608.0,123963.20050567263
31609.0,111283.37146853034
31610.0,55123.96429339228
31611.0,71127.84490338096
31612.0,96848.76099813415
31613.0,66723.36511301504
31614.0,68762.8555028158
31615.0,154101.481526941
31616.0,110031.666881557
31617.0,93276.28384675305
31618.0,86796.18371105337
31619.0,138194.54431096386
,
31621.0,102116.72971780367
31622.0,101701.52906494317
31623.0,96160.1146823287
31624.0,104876.77194629954
31625.0,78386.16501677492
31626.0,106075.43612106149
31627.0,94991.29281134668
31628.0,98134.00984181707
31629.0,97560.39933683227
,
31631.0,115647.010933281
31632.0,89001.17256942722
31633.0,103400.79862932183
31634.0,76147.8428999223
31635.0,139595.10194724813
31636.0,85230.13571528731
31637.0,130000.11607938733
31638.0,102881.52435580984
31639.0,82435.62739711706
31640.0,55646.749039650684
,
31642.0,108001.84756626756
31643.0,74099.54482872633
31644.0,159255.1220995225
31645.0,59192.09516825377
31646.0,141149.97082134214
31647.0,81468.76838085797
31648.0,78225.81840645063
31649.0,68249.24439394749
31650.0,56508.53641125432
31651.0,49563.32004091517
31652.0,93019.01822214754
31653.0,109901.27350097922
31654.0,66781.87388543409
,
31656.0,84586.46654986324
31657.0,118333.36608435628
31658.0,125504.00931381443
31659.0,57282.03979927614
31660.0,73364.98729428972
31661.0,115763.91297471628
31662.0,116834.57106189344
31663.0,141078.67746678778
31664.0,73463.50537872895
31665.0,96193.71591217618
31666.0,117738.24597845902
31667.0,95809.03720308575
31668.0,60636.99036795071
,
,
31671.0,85442.83605800578
31672.0,85393.61488992863
31673.0,107381.06032095356
31674.0,105640.02571743345
31675.0,148669.51976029424
31676.0,94781.82297373356
,
31678.0,99379.95418843077
31679.0,91822.96379150171
,
,
31682.0,77668.71452781078
31683.0,89868.23257179985
,
31685.0,82420.3100242825
31686.0,111388.01565096302
31687.0,111541.22104699253
31688.0,79341.25939444464
31689.0,79205.63978814185
31690.0,76136.46815230916
31691.0,139437.58512671222
31692.0,66517.17718049663
31693.0,70420.043824186
31694.0,150840.6115033891
31695.0,111941.00007962708
31696.0,54087.63665032404
31697.0,149916.95269999752
,
31699.0,91290.06870763209
31700.0,97491.82932198743
31701.0,155791.7361064536
31702.0,77974.20235800791
31703.0,55129.54558211246
,
,
31706.0,54049.49140262633
31707.0,112755.68832900692
31708.0,58373.55859648921
31709.0,70111.25423307341
31710.0,112325.63064098087
31711.0,105201.6990650014
31712.0,84766.33554795086
31713.0,99371.50895092037
31714.0,61166.930496375644
31715.0,91471.38526628143
31716.0,74570.50010035478
31717.0,59974.36640375685
31718.0,86226.94368345512
31719.0,79299.65042210452
31720.0,135369.44617132164
31721.0,91369.3203990232
31722.0,60928.84103258338
31723.0,153726.61953831703
31724.0,140732.73719751043
,
31726.0,129773.78543728248
31727.0,112228.14304584828
31728.0,168059.95533571046
31729.0,84957.0128487897
31730.0,124267.30981106809
31731.0,114917.07261342199
31732.0,106791.14797338394
31733.0,143881.904128727
31734.0,141323.69623373973
31735.0,94003.14267903671
,
31737.0,91810.79357740215
31738.0,74780.43213007844
,
31740.0,62923.25163923926
31741.0,80237.96083433868
31742.0,104896.02734661261
31743.0,116626.69437842886
31744.0,87080.6896200603
31745.0,123292.01905492914
31746.0,125789.32032825364
,
31748.0,121092.38867357878
31749.0,86015.1465229327
31750.0,134421.02355015598
31751.0,123315.20118189002
,
31753.0,91231.45867351672
,
,
31756.0,63625.91751178604
31757.0,91586.94992544681
31758.0,106681.72905834368
31759.0,94254.03796610414
31760.0,161136.37945264002
31761.0,98223.02909739973
31762.0,89111.38074494599
31763.0,92272.72576038059
31764.0,157996.24309237942
31765.0,92627.8262987105
